TaxID	Taxonomy	AttributeID	AttributeName	DataType	NavigationOrder	DisplayOrder
C05B473A-8225-4902-848A-1FBA39740D63	PCM Team Workspace>Lockout Tagout>Electrical Equipment Lockouts>Push-button, Rotary & Wall Switch Lockouts>Wall Switch Lockouts	A96B1F20-C4EF-457B-BA85-13B12E227A6B	Lockout Depth	Numeric Text	0.000	9.000
C05B473A-8225-4902-848A-1FBA39740D63	PCM Team Workspace>Lockout Tagout>Electrical Equipment Lockouts>Push-button, Rotary & Wall Switch Lockouts>Wall Switch Lockouts	2414DDEC-157F-410E-9E41-14421E199B3B	Labeled?	LOV	4.000	4.000
C05B473A-8225-4902-848A-1FBA39740D63	PCM Team Workspace>Lockout Tagout>Electrical Equipment Lockouts>Push-button, Rotary & Wall Switch Lockouts>Wall Switch Lockouts	AEB91158-6486-4B8B-818A-1538B0E6D070	Lockout Height	Numeric Text	0.000	7.000
C05B473A-8225-4902-848A-1FBA39740D63	PCM Team Workspace>Lockout Tagout>Electrical Equipment Lockouts>Push-button, Rotary & Wall Switch Lockouts>Wall Switch Lockouts	89AE2D64-EB99-48CC-AC47-24F13775D698	Enables Industry Compliance	LOV	0.000	12.000
C05B473A-8225-4902-848A-1FBA39740D63	PCM Team Workspace>Lockout Tagout>Electrical Equipment Lockouts>Push-button, Rotary & Wall Switch Lockouts>Wall Switch Lockouts	CD9828A7-4B72-4C26-944E-332B0D880C5C	Lockout Color	LOV	2.000	2.000
C05B473A-8225-4902-848A-1FBA39740D63	PCM Team Workspace>Lockout Tagout>Electrical Equipment Lockouts>Push-button, Rotary & Wall Switch Lockouts>Wall Switch Lockouts	171369EA-8755-4117-B781-489EFEC82BB7	Label Message	LOV	0.000	6.000
C05B473A-8225-4902-848A-1FBA39740D63	PCM Team Workspace>Lockout Tagout>Electrical Equipment Lockouts>Push-button, Rotary & Wall Switch Lockouts>Wall Switch Lockouts	CEF822BB-F427-48E1-BB0D-FE44EC093B60	Lockout Width	Numeric Text	0.000	8.000
C05B473A-8225-4902-848A-1FBA39740D63	PCM Team Workspace>Lockout Tagout>Electrical Equipment Lockouts>Push-button, Rotary & Wall Switch Lockouts>Wall Switch Lockouts	090D4502-AE2B-4EBC-8EDE-54B123C6B6D5	Label Language	LOV	0.000	5.000
C05B473A-8225-4902-848A-1FBA39740D63	PCM Team Workspace>Lockout Tagout>Electrical Equipment Lockouts>Push-button, Rotary & Wall Switch Lockouts>Wall Switch Lockouts	C2037A0B-3F33-4B41-86F0-7209A2A4504B	Risk Type	LOV	0.000	13.000
C05B473A-8225-4902-848A-1FBA39740D63	PCM Team Workspace>Lockout Tagout>Electrical Equipment Lockouts>Push-button, Rotary & Wall Switch Lockouts>Wall Switch Lockouts	259EFA5F-E2A7-47A9-86A8-889D8DE9102D	Maximum Shackle Diameter	Numeric Text	0.000	11.000
C05B473A-8225-4902-848A-1FBA39740D63	PCM Team Workspace>Lockout Tagout>Electrical Equipment Lockouts>Push-button, Rotary & Wall Switch Lockouts>Wall Switch Lockouts	4872FE7D-9661-40E0-8EE4-A79145AF1C56	Lockout Material	LOV	3.000	3.000
C05B473A-8225-4902-848A-1FBA39740D63	PCM Team Workspace>Lockout Tagout>Electrical Equipment Lockouts>Push-button, Rotary & Wall Switch Lockouts>Wall Switch Lockouts	BBBD19D1-A90F-473A-9B87-DEBCA7F63227	Maximum Switch Width	Numeric Text	0.000	10.000
C05B473A-8225-4902-848A-1FBA39740D63	PCM Team Workspace>Lockout Tagout>Electrical Equipment Lockouts>Push-button, Rotary & Wall Switch Lockouts>Wall Switch Lockouts	24C62C9D-7300-441B-AF25-F89A4D3AE6A7	Wall Switch Type	LOV	1.000	1.000
6D8531FB-93BD-4B38-898B-622ED0743221	PCM Team Workspace>Lockout Tagout>Group Lockout Boxes	6945CCC4-0A78-4813-B2BE-05E3DE28F482	Steel Type	LOV	0.000	7.000
6D8531FB-93BD-4B38-898B-622ED0743221	PCM Team Workspace>Lockout Tagout>Group Lockout Boxes	42BBADE3-7D2A-4CC6-B949-07A2827A00BE	Lockout Box Color	LOV	6.000	8.000
6D8531FB-93BD-4B38-898B-622ED0743221	PCM Team Workspace>Lockout Tagout>Group Lockout Boxes	89AE2D64-EB99-48CC-AC47-24F13775D698	Enables Industry Compliance	LOV	0.000	16.000
6D8531FB-93BD-4B38-898B-622ED0743221	PCM Team Workspace>Lockout Tagout>Group Lockout Boxes	B0ED4634-F62C-43F1-957D-25E8BD057CE4	Maximum Number of Padlocks Stored	Number	4.000	4.000
6D8531FB-93BD-4B38-898B-622ED0743221	PCM Team Workspace>Lockout Tagout>Group Lockout Boxes	D3066283-D72E-433F-99E3-26224508A955	Maximum Number of Padlocks Attached	Number	3.000	3.000
6D8531FB-93BD-4B38-898B-622ED0743221	PCM Team Workspace>Lockout Tagout>Group Lockout Boxes	09F8C855-38A6-4D57-AC0A-285014AA6795	Clear Window?	LOV	7.000	9.000
6D8531FB-93BD-4B38-898B-622ED0743221	PCM Team Workspace>Lockout Tagout>Group Lockout Boxes	174B7641-3D1C-4803-8243-C2A4C0290A26	Finish/Coating	LOV	0.000	6.000
6D8531FB-93BD-4B38-898B-622ED0743221	PCM Team Workspace>Lockout Tagout>Group Lockout Boxes	2A59CBE4-FEFB-4007-8F15-C9D17002BA0B	Lockout Box Width	Numeric Text	0.000	11.000
6D8531FB-93BD-4B38-898B-622ED0743221	PCM Team Workspace>Lockout Tagout>Group Lockout Boxes	BA13949E-B66C-4842-82E3-E0618841BF43	Lockout Box Type	LOV	2.000	2.000
6D8531FB-93BD-4B38-898B-622ED0743221	PCM Team Workspace>Lockout Tagout>Group Lockout Boxes	97889F92-C905-4569-86B4-E6E13A7127A7	Lockout Box Height	Numeric Text	0.000	10.000
6D8531FB-93BD-4B38-898B-622ED0743221	PCM Team Workspace>Lockout Tagout>Group Lockout Boxes	DD6E7B66-D6BA-49D3-A683-415645A80055	Type	LOV	1.000	1.000
6D8531FB-93BD-4B38-898B-622ED0743221	PCM Team Workspace>Lockout Tagout>Group Lockout Boxes	171369EA-8755-4117-B781-489EFEC82BB7	Label Message	LOV	0.000	14.000
6D8531FB-93BD-4B38-898B-622ED0743221	PCM Team Workspace>Lockout Tagout>Group Lockout Boxes	090D4502-AE2B-4EBC-8EDE-54B123C6B6D5	Label Language	LOV	8.000	13.000
6D8531FB-93BD-4B38-898B-622ED0743221	PCM Team Workspace>Lockout Tagout>Group Lockout Boxes	43AA973B-21F2-42E8-94C8-6B4FDA7ED0AA	Lockout Box Depth	Numeric Text	0.000	12.000
6D8531FB-93BD-4B38-898B-622ED0743221	PCM Team Workspace>Lockout Tagout>Group Lockout Boxes	A001F7E8-2AE2-4918-99B9-8FE0CAC57778	Lockout Box Material	LOV	5.000	5.000
6D8531FB-93BD-4B38-898B-622ED0743221	PCM Team Workspace>Lockout Tagout>Group Lockout Boxes	3A264DB9-B7C7-4BA5-8BAC-A2F06F668DB4	Includes	LOV	0.000	15.000
E081E47C-7878-46FE-B445-FEC2E2CEEFE4	PCM Team Workspace>Lockout Tagout>Lockout Cinch Bags	D0261699-6D34-46D4-85DA-266942D29275	Bag Length	Numeric Text	2.000	2.000
E081E47C-7878-46FE-B445-FEC2E2CEEFE4	PCM Team Workspace>Lockout Tagout>Lockout Cinch Bags	171369EA-8755-4117-B781-489EFEC82BB7	Label Message	LOV	7.000	7.000
E081E47C-7878-46FE-B445-FEC2E2CEEFE4	PCM Team Workspace>Lockout Tagout>Lockout Cinch Bags	D80E8B05-A6EA-4A06-BF17-4FC762A4053F	Bag Color	LOV	4.000	4.000
E081E47C-7878-46FE-B445-FEC2E2CEEFE4	PCM Team Workspace>Lockout Tagout>Lockout Cinch Bags	090D4502-AE2B-4EBC-8EDE-54B123C6B6D5	Label Language	LOV	6.000	6.000
E081E47C-7878-46FE-B445-FEC2E2CEEFE4	PCM Team Workspace>Lockout Tagout>Lockout Cinch Bags	C2037A0B-3F33-4B41-86F0-7209A2A4504B	Risk Type	LOV	0.000	8.000
E081E47C-7878-46FE-B445-FEC2E2CEEFE4	PCM Team Workspace>Lockout Tagout>Lockout Cinch Bags	C5A5308B-7725-4DD1-B70D-955F5EC2F8BC	Bag Width	Numeric Text	3.000	3.000
E081E47C-7878-46FE-B445-FEC2E2CEEFE4	PCM Team Workspace>Lockout Tagout>Lockout Cinch Bags	6A6BB6B7-EFCA-429E-BF89-E255C68CAC9E	Maximum Number of Padlocks	Number	5.000	5.000
E081E47C-7878-46FE-B445-FEC2E2CEEFE4	PCM Team Workspace>Lockout Tagout>Lockout Cinch Bags	681234A7-59E0-4467-9845-EBAFBC78BDF5	Bag Material	LOV	1.000	1.000
57DAF252-5383-4754-84AC-68D35AC1CCEB	PCM Team Workspace>Lockout Tagout>Lockout Hasps	2B04C3C3-9F76-4FB9-93A0-0957869D0FFB	Hasp Material	LOV	4.000	7.000
57DAF252-5383-4754-84AC-68D35AC1CCEB	PCM Team Workspace>Lockout Tagout>Lockout Hasps	CEF14E9E-7EDA-4D8B-AE00-116617D80C7B	Non-conductive?	LOV	7.000	16.000
57DAF252-5383-4754-84AC-68D35AC1CCEB	PCM Team Workspace>Lockout Tagout>Lockout Hasps	2414DDEC-157F-410E-9E41-14421E199B3B	Labeled?	LOV	6.000	12.000
57DAF252-5383-4754-84AC-68D35AC1CCEB	PCM Team Workspace>Lockout Tagout>Lockout Hasps	36FD4584-ACDE-48D3-AA5E-17DBD224A2AA	Hasp Type	LOV	1.000	1.000
57DAF252-5383-4754-84AC-68D35AC1CCEB	PCM Team Workspace>Lockout Tagout>Lockout Hasps	9E714543-772B-43A4-8E36-1CD247EE1C19	High-visibility?	LOV	8.000	17.000
57DAF252-5383-4754-84AC-68D35AC1CCEB	PCM Team Workspace>Lockout Tagout>Lockout Hasps	89AE2D64-EB99-48CC-AC47-24F13775D698	Enables Industry Compliance	LOV	0.000	19.000
57DAF252-5383-4754-84AC-68D35AC1CCEB	PCM Team Workspace>Lockout Tagout>Lockout Hasps	174B7641-3D1C-4803-8243-C2A4C0290A26	Finish/Coating	LOV	0.000	8.000
57DAF252-5383-4754-84AC-68D35AC1CCEB	PCM Team Workspace>Lockout Tagout>Lockout Hasps	6A6BB6B7-EFCA-429E-BF89-E255C68CAC9E	Maximum Number of Padlocks	Number	5.000	9.000
57DAF252-5383-4754-84AC-68D35AC1CCEB	PCM Team Workspace>Lockout Tagout>Lockout Hasps	A52679C7-D222-4D72-929C-F7B0CB2470D6	Hasp Width	Numeric Text	0.000	5.000
57DAF252-5383-4754-84AC-68D35AC1CCEB	PCM Team Workspace>Lockout Tagout>Lockout Hasps	668E58A8-AF46-45CB-A5E3-5F8E7E439EB4	Hasp Height	Numeric Text	0.000	4.000
57DAF252-5383-4754-84AC-68D35AC1CCEB	PCM Team Workspace>Lockout Tagout>Lockout Hasps	C2037A0B-3F33-4B41-86F0-7209A2A4504B	Risk Type	LOV	0.000	21.000
57DAF252-5383-4754-84AC-68D35AC1CCEB	PCM Team Workspace>Lockout Tagout>Lockout Hasps	259EFA5F-E2A7-47A9-86A8-889D8DE9102D	Maximum Shackle Diameter	Numeric Text	0.000	10.000
57DAF252-5383-4754-84AC-68D35AC1CCEB	PCM Team Workspace>Lockout Tagout>Lockout Hasps	9ECCFD07-F540-4009-9D9B-92995C3DA4F8	Reverse Label Message	LOV	0.000	15.000
57DAF252-5383-4754-84AC-68D35AC1CCEB	PCM Team Workspace>Lockout Tagout>Lockout Hasps	3A264DB9-B7C7-4BA5-8BAC-A2F06F668DB4	Includes	LOV	0.000	20.000
57DAF252-5383-4754-84AC-68D35AC1CCEB	PCM Team Workspace>Lockout Tagout>Lockout Hasps	E1DAF007-7A16-45D2-9E56-B39B8D786AE7	Minimum Shackle Clearance	Numeric Text	0.000	11.000
57DAF252-5383-4754-84AC-68D35AC1CCEB	PCM Team Workspace>Lockout Tagout>Lockout Hasps	07284043-CA7A-4305-B66F-272D0B53D768	Hasp Depth	Numeric Text	0.000	6.000
57DAF252-5383-4754-84AC-68D35AC1CCEB	PCM Team Workspace>Lockout Tagout>Lockout Hasps	98E2E0F9-3CF4-43D9-81E7-2BF20C5DE154	Inside Jaw Size	Numeric Text	3.000	3.000
57DAF252-5383-4754-84AC-68D35AC1CCEB	PCM Team Workspace>Lockout Tagout>Lockout Hasps	3D7E4411-AF76-47D0-A306-393D4A8F5276	Number of Jaws	LOV	2.000	2.000
57DAF252-5383-4754-84AC-68D35AC1CCEB	PCM Team Workspace>Lockout Tagout>Lockout Hasps	171369EA-8755-4117-B781-489EFEC82BB7	Label Message	LOV	0.000	14.000
57DAF252-5383-4754-84AC-68D35AC1CCEB	PCM Team Workspace>Lockout Tagout>Lockout Hasps	090D4502-AE2B-4EBC-8EDE-54B123C6B6D5	Label Language	LOV	0.000	13.000
57DAF252-5383-4754-84AC-68D35AC1CCEB	PCM Team Workspace>Lockout Tagout>Lockout Hasps	154217CF-C98E-42CB-A2A2-5B8A47F0E927	Hasp Body Color	LOV	0.000	18.000
F4F4D88D-BA25-44BC-8A2D-73EEF98549F6	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Safety Posters	767C903E-7E43-4EC6-82B5-0159DF84DAEC	Language	LOV	1.000	1.000
F4F4D88D-BA25-44BC-8A2D-73EEF98549F6	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Safety Posters	AC46C3DF-272D-412D-B107-2FD2D90DBB3B	Poster Height	Numeric Text	0.000	2.000
F4F4D88D-BA25-44BC-8A2D-73EEF98549F6	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Safety Posters	A66555D2-B483-44D1-A62A-5C4A1245A52B	Poster Material	LOV	0.000	4.000
F4F4D88D-BA25-44BC-8A2D-73EEF98549F6	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Safety Posters	5BC527D5-FA38-4905-9B16-883DED9003F6	Poster Width	Numeric Text	0.000	3.000
DDFC74EF-5093-453D-8C81-A398C87320DE	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Safety Wallet Cards	767C903E-7E43-4EC6-82B5-0159DF84DAEC	Language	LOV	1.000	1.000
DDFC74EF-5093-453D-8C81-A398C87320DE	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Safety Wallet Cards	48A1F8A7-2879-47DF-AD1A-34FDACD384FE	Reverse Message	LOV	0.000	3.000
DDFC74EF-5093-453D-8C81-A398C87320DE	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Safety Wallet Cards	04BDF3AF-137A-4652-993F-74C8E210C560	Width	Numeric Text	0.000	5.000
DDFC74EF-5093-453D-8C81-A398C87320DE	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Safety Wallet Cards	82756A02-34F2-48EA-B043-9D70139C0F86	Message	LOV	0.000	2.000
DDFC74EF-5093-453D-8C81-A398C87320DE	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Safety Wallet Cards	DF39856A-3AA5-43F6-B9A6-A93E3766FF02	Material	LOV	0.000	6.000
DDFC74EF-5093-453D-8C81-A398C87320DE	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Safety Wallet Cards	61BF5056-C155-4135-B542-AB1389C2C82B	Height	Numeric Text	0.000	4.000
B950A7C0-770A-4878-90EA-1F20B1DA871C	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Kits & Bags>Lockout Tagout Training Bags	D80E8B05-A6EA-4A06-BF17-4FC762A4053F	Bag Color	LOV	0.000	7.000
B950A7C0-770A-4878-90EA-1F20B1DA871C	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Kits & Bags>Lockout Tagout Training Bags	292851EE-4141-4F74-A87A-625839C1AE5E	Bag Depth	Numeric Text	0.000	6.000
B950A7C0-770A-4878-90EA-1F20B1DA871C	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Kits & Bags>Lockout Tagout Training Bags	8226B2E9-F34D-4AE7-A677-82559F2B5463	Bag Size	LOV	1.000	1.000
B950A7C0-770A-4878-90EA-1F20B1DA871C	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Kits & Bags>Lockout Tagout Training Bags	8FAD6099-87D4-4C3A-A8BB-87E74E8211AD	Bag Height	Numeric Text	0.000	4.000
B950A7C0-770A-4878-90EA-1F20B1DA871C	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Kits & Bags>Lockout Tagout Training Bags	C5A5308B-7725-4DD1-B70D-955F5EC2F8BC	Bag Width	Numeric Text	0.000	5.000
B950A7C0-770A-4878-90EA-1F20B1DA871C	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Kits & Bags>Lockout Tagout Training Bags	E6E6AAA5-07E9-4EE4-9CC1-EACE79E35E48	Zipper Material	LOV	0.000	3.000
B950A7C0-770A-4878-90EA-1F20B1DA871C	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Kits & Bags>Lockout Tagout Training Bags	681234A7-59E0-4467-9845-EBAFBC78BDF5	Bag Material	LOV	0.000	2.000
6FF2544B-64F6-4803-AC48-0805EA97979E	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Kits & Bags>Lockout Tagout Training Kits	C0D5BB53-98D7-4A4D-8F8A-03B8E69049FD	Electrical Lockouts Included	LOV	0.000	4.000
6FF2544B-64F6-4803-AC48-0805EA97979E	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Kits & Bags>Lockout Tagout Training Kits	60E23D4A-E728-4B53-B010-0572B2D61CBB	Tags Included	LOV	0.000	7.000
6FF2544B-64F6-4803-AC48-0805EA97979E	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Kits & Bags>Lockout Tagout Training Kits	4FB7C94A-BBE5-40E7-9FA7-0C5F9B480D6E	Device Types in Kit	LOV	2.000	2.000
6FF2544B-64F6-4803-AC48-0805EA97979E	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Kits & Bags>Lockout Tagout Training Kits	85AEB60C-3F8A-440F-8A9E-0F2EE9DCD4B6	Valve Lockouts Included	LOV	0.000	3.000
6FF2544B-64F6-4803-AC48-0805EA97979E	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Kits & Bags>Lockout Tagout Training Kits	7E6A1468-0449-421A-8F1E-2756A686DDCA	Kit Size	LOV	1.000	1.000
6FF2544B-64F6-4803-AC48-0805EA97979E	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Kits & Bags>Lockout Tagout Training Kits	34858B22-47D0-4134-9D64-3E66873D5956	Padlocks Included	LOV	0.000	6.000
6FF2544B-64F6-4803-AC48-0805EA97979E	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Kits & Bags>Lockout Tagout Training Kits	2E4151C0-621D-4230-8E20-A7E3963B92A4	Accessories Included	LOV	0.000	13.000
6FF2544B-64F6-4803-AC48-0805EA97979E	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Kits & Bags>Lockout Tagout Training Kits	01A32359-CBF9-4822-BB4E-AFC871A8C9BB	Manuals & Training Materials Included	LOV	0.000	10.000
6FF2544B-64F6-4803-AC48-0805EA97979E	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Kits & Bags>Lockout Tagout Training Kits	681234A7-59E0-4467-9845-EBAFBC78BDF5	Bag Material	LOV	0.000	14.000
6FF2544B-64F6-4803-AC48-0805EA97979E	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Kits & Bags>Lockout Tagout Training Kits	697D87BE-7E21-44FA-9BD3-4BA5B86A3D27	Cable & Chain Lockouts Included	LOV	0.000	5.000
6FF2544B-64F6-4803-AC48-0805EA97979E	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Kits & Bags>Lockout Tagout Training Kits	D80E8B05-A6EA-4A06-BF17-4FC762A4053F	Bag Color	LOV	0.000	18.000
6FF2544B-64F6-4803-AC48-0805EA97979E	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Kits & Bags>Lockout Tagout Training Kits	292851EE-4141-4F74-A87A-625839C1AE5E	Bag Depth	Numeric Text	0.000	17.000
6FF2544B-64F6-4803-AC48-0805EA97979E	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Kits & Bags>Lockout Tagout Training Kits	8FAD6099-87D4-4C3A-A8BB-87E74E8211AD	Bag Height	Numeric Text	0.000	15.000
6FF2544B-64F6-4803-AC48-0805EA97979E	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Kits & Bags>Lockout Tagout Training Kits	0B0F0BF4-9BBD-46DA-BB6C-8AA5A465FF72	Hasps Included	LOV	0.000	9.000
6FF2544B-64F6-4803-AC48-0805EA97979E	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Kits & Bags>Lockout Tagout Training Kits	C5A5308B-7725-4DD1-B70D-955F5EC2F8BC	Bag Width	Numeric Text	0.000	16.000
860D946D-B742-4869-BB8B-B27410E03B42	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Manuals, Videos & Course Materials	767C903E-7E43-4EC6-82B5-0159DF84DAEC	Language	LOV	3.000	4.000
860D946D-B742-4869-BB8B-B27410E03B42	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Manuals, Videos & Course Materials	1953747B-2F4B-4032-9ED8-10D56F39D3D5	Video Length	Number	0.000	3.000
860D946D-B742-4869-BB8B-B27410E03B42	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Manuals, Videos & Course Materials	FB5341FA-F332-4D6F-ABC5-69661A689A6D	Video Format	LOV	2.000	2.000
860D946D-B742-4869-BB8B-B27410E03B42	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Manuals, Videos & Course Materials	E5DB371C-8B96-4F94-A02F-83E0CC1A7BF8	Training Material Type	LOV	1.000	1.000
860D946D-B742-4869-BB8B-B27410E03B42	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Manuals, Videos & Course Materials	3A264DB9-B7C7-4BA5-8BAC-A2F06F668DB4	Includes	LOV	0.000	6.000
860D946D-B742-4869-BB8B-B27410E03B42	PCM Team Workspace>Lockout Tagout>Lockout Tagout Procedures, Software & Training>Lockout Tagout Training>Lockout Tagout Training Manuals, Videos & Course Materials	952CB5BF-A3FA-465C-8152-BD28A2C95177	Title	LOV	4.000	5.000
9C39D9BD-F0BB-40C7-B2BA-494DC18D4C0A	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Lockout Tagout Kits & Training Kits>Lockout Tagout Kits	C0D5BB53-98D7-4A4D-8F8A-03B8E69049FD	Electrical Lockouts Included	LOV	0.000	11.000
9C39D9BD-F0BB-40C7-B2BA-494DC18D4C0A	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Lockout Tagout Kits & Training Kits>Lockout Tagout Kits	60E23D4A-E728-4B53-B010-0572B2D61CBB	Tags Included	LOV	0.000	14.000
9C39D9BD-F0BB-40C7-B2BA-494DC18D4C0A	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Lockout Tagout Kits & Training Kits>Lockout Tagout Kits	4FB7C94A-BBE5-40E7-9FA7-0C5F9B480D6E	Device Types in Kit	LOV	1.000	1.000
9C39D9BD-F0BB-40C7-B2BA-494DC18D4C0A	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Lockout Tagout Kits & Training Kits>Lockout Tagout Kits	85AEB60C-3F8A-440F-8A9E-0F2EE9DCD4B6	Valve Lockouts Included	LOV	0.000	10.000
9C39D9BD-F0BB-40C7-B2BA-494DC18D4C0A	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Lockout Tagout Kits & Training Kits>Lockout Tagout Kits	310E62C8-DA94-4D93-8F70-13D086C2CFFC	Storage Container Type	LOV	2.000	2.000
9C39D9BD-F0BB-40C7-B2BA-494DC18D4C0A	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Lockout Tagout Kits & Training Kits>Lockout Tagout Kits	34858B22-47D0-4134-9D64-3E66873D5956	Padlocks Included	LOV	0.000	13.000
9C39D9BD-F0BB-40C7-B2BA-494DC18D4C0A	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Lockout Tagout Kits & Training Kits>Lockout Tagout Kits	7295CD81-EEA3-401A-B834-E99008249B3A	Storage Container Height	Numeric Text	0.000	7.000
9C39D9BD-F0BB-40C7-B2BA-494DC18D4C0A	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Lockout Tagout Kits & Training Kits>Lockout Tagout Kits	26CF46B3-401B-4A25-BB5C-FE5CAA22806F	Storage Container Finish/Coating	LOV	0.000	4.000
9C39D9BD-F0BB-40C7-B2BA-494DC18D4C0A	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Lockout Tagout Kits & Training Kits>Lockout Tagout Kits	2E4151C0-621D-4230-8E20-A7E3963B92A4	Accessories Included	LOV	0.000	20.000
9C39D9BD-F0BB-40C7-B2BA-494DC18D4C0A	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Lockout Tagout Kits & Training Kits>Lockout Tagout Kits	01A32359-CBF9-4822-BB4E-AFC871A8C9BB	Manuals & Training Materials Included	LOV	0.000	17.000
9C39D9BD-F0BB-40C7-B2BA-494DC18D4C0A	PCM Team Workspace>Lockout Tagout>Lockout Tagout Stations & Lockout Tagout Kits>Lockout Tagout Kits & Training Kits>Lockout Tagout Kits	72E05445-C9AC-4D0F-B0EC-B169668DCDE0	Labels Included	LOV	0.000	15.000
